id,Body Mass (g)
0,4359.25150641452
1,5668.667947248382
2,3625.6646386302873
3,3304.1868478538186
4,3515.7423651868157
5,4206.046014462463
6,4572.847268224618
7,5312.700757708154
8,4780.303140799816
9,4057.1466139050294
10,4178.308401241938
11,4604.415626013314
12,4679.826286581184
13,4716.937076471648
14,5136.69901757146
15,5307.272227453438
16,4278.436520521429
17,3932.2403618916574
18,3449.1983465869316
19,3649.989555939991
20,4210.217193321162
21,5518.306129092756
22,5442.139093027543
23,4126.515106513063
24,3404.408431216487
25,4583.542529412013
26,3464.1276832393205
27,4147.401785270986
28,4134.905631806401
29,4846.629645736147
30,3591.066181815833
31,4724.064525010127
32,3500.561336313879
33,4925.500821999646
34,4039.1484842192804
35,3282.6886568281748
36,4648.465338642585
37,3758.307516786683
38,4084.162233961504
39,4709.065579578086
40,4145.25449702169
41,3624.5735320009
42,4058.443017835977
43,5366.160418406355
44,3745.095217965718
45,4789.159078007388
46,3638.614225607972
47,4272.61823049711
48,4750.763649873268
49,5553.535600689196
50,3685.8755310121824
51,4156.422953363613
52,3446.9136255100284
53,4184.634387979902
54,4199.256991233344
55,4239.796971168828
56,4787.778444942387
57,4099.809935537582
58,4719.305116982972
59,3522.0655579141758
60,4223.016002960713
61,3561.0118298595435
62,4045.3146089714787
63,5461.213531056867
64,3468.3480041810126
65,4200.734374269704
66,4151.165228838625
67,4679.723590655888
68,3858.8607746916737
69,3958.3228902668766
70,4747.409713974937
71,3373.0203413761874
72,3546.8277229096793
73,3443.1613578278966
74,5431.836694173801
75,4398.611679344835
76,3373.421066209854
77,3983.79077537735
78,5340.44598122237
79,4761.618699119577
80,4129.749651653578
81,3567.7675634307757
82,4175.242585646587
83,4815.22370260603
84,5198.084336393936
85,4143.945343206088
86,5346.337941446371
87,4337.452273256198
88,3538.756631134871
89,5149.7423385364045
90,4524.335079509403
91,3669.9219167515685
92,3673.2605833269695
93,3626.7793225936703
94,3373.068005976736
95,3463.9190184035315
96,3589.9172481597043
97,3370.708755214306
98,4907.417298139907
99,4184.184402907695
100,3572.421397149512
101,3237.914515051652
102,3372.1603578088325
103,5330.258937400902
104,5892.283220038164
105,3252.4916065940515
106,5317.6219418625715
107,5394.15209156954
108,4136.013948743444
109,3404.509031525647
110,4497.714934565132
111,3311.4566875535716
112,4079.7109830650797
113,4052.8479884029916
114,5224.688371374714
115,3897.110929387303
116,3607.315301256152
117,3469.8288713375937
118,4372.279209083679
119,3945.3512387175383
120,4051.309197785948
121,5294.628002038549
122,3512.2782851272327
123,4315.494923928477
124,4098.601899221483
125,4076.7985858696684
126,5261.703294437775
127,4196.363145162133
128,3456.2945898006633
129,3791.543326510119
130,4117.226435398259
131,3960.424606316353
132,5362.464875849755
133,5318.035882148513
134,5270.978733983933
135,4011.261588830885
136,3621.308925550702
137,3483.7964555628973
138,4624.755044455616
139,3495.0486000985934
140,3944.319036816175
141,4553.331193416875
142,3213.109698858714
143,3421.3798990028736
144,4242.005062593197
145,3384.9236253222934
146,4631.54759795416
147,3655.467803575718
148,5427.703995673983
149,4270.616933261158
150,5405.42339619799
151,3540.0783787083346
152,4982.975864560889
153,5331.002044795459
154,4215.495292339581
155,5631.346654247443
156,3568.285566840182
157,4123.710015076097
158,3547.2078882826063
159,3484.509807929612
160,4061.549999556354
161,3401.5596003878927
162,3326.3582430077327
163,3266.525428368802
164,5348.197954711088
165,3478.5998942626247
166,5415.266199710161
167,4762.016698484995
168,4018.2438446593906
169,3821.3732136872004
170,5516.955190666322
171,3435.161305126114
172,5327.507673146346
173,3392.6027120273893
174,3540.827046860095
175,4121.271760555898
176,4184.398530165582
177,4643.765013030861
178,5403.52882393451
179,3475.722191582921
180,3944.4137032561257
181,4328.739573522627
182,3972.126638856977
183,4300.781275948323
184,4519.335634019276
185,4360.172974313462
186,4901.589818965872
187,5333.637304688766
188,3451.6952406090777
189,3117.991283117412
190,4279.612091382382
191,3511.5889700490075
192,3679.2743895626454
193,4135.150165669758
194,4941.650156728797
195,5415.346964093946
196,4319.038573115079
197,5322.275152485552
198,3524.9547331433305
199,3470.2281224033322
200,3866.3059300998516
201,4634.1196610367915
202,3899.5096520552684
203,4738.752051325998
204,4308.158485360052
205,3515.394332853252
206,3506.600660922771
207,4241.427174508683
208,4822.207148374202
209,4948.5360603580375
210,3244.603443752006
211,3426.693938195506
212,3420.436866238674
213,3739.785536476028
214,3601.586392958206
215,3968.6446997210073
216,5458.113581493957
217,3668.965357810486
218,4212.679085106167
219,4042.2641841074997
220,3634.522732266978
221,3519.037434796496
222,4679.678826917109
223,4112.699013725809
224,4741.682232505342
225,4747.1696482464595
226,4096.473299932245
227,4111.83516547508
